Season,RaceName,Country,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime,Position,position_before_pit,position_3laps_after_pit,positions_gained,undercut_successful,strategy_outcome
2022,Abu Dhabi,Abu Dhabi,MSC,Haas F1 Team,14.0,1.0,MEDIUM,14.0,5038.52,14.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,MSC,Haas F1 Team,34.0,2.0,HARD,20.0,6896.346,15.0,14.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,NOR,McLaren,15.0,1.0,MEDIUM,15.0,5115.754,7.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,NOR,McLaren,42.0,2.0,HARD,27.0,7596.101,6.0,7.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,OCO,Alpine,14.0,1.0,MEDIUM,14.0,5027.445,10.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,OCO,Alpine,41.0,2.0,HARD,27.0,7509.352,8.0,10.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,PER,Red Bull Racing,15.0,1.0,MEDIUM,15.0,5099.669,3.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,PER,Red Bull Racing,33.0,2.0,HARD,18.0,6752.415,3.0,3.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,RIC,McLaren,19.0,1.0,MEDIUM,19.0,5498.238,8.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,RUS,Mercedes,15.0,1.0,MEDIUM,15.0,5107.629,5.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,RUS,Mercedes,39.0,2.0,HARD,24.0,7304.47,5.0,5.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,SAI,Ferrari,17.0,1.0,MEDIUM,17.0,5287.534,3.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,SAI,Ferrari,39.0,2.0,HARD,22.0,7301.163,3.0,3.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,STR,Aston Martin,13.0,1.0,MEDIUM,13.0,4938.961,13.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,STR,Aston Martin,40.0,2.0,HARD,28.0,7423.531,9.0,13.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,TSU,AlphaTauri,14.0,1.0,MEDIUM,14.0,5030.191,11.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,TSU,AlphaTauri,38.0,2.0,HARD,24.0,7249.269,10.0,11.0,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,VER,Red Bull Racing,20.0,1.0,MEDIUM,20.0,5550.881,1.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,VET,Aston Martin,25.0,1.0,MEDIUM,25.0,6051.315,9.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ZHO,Alfa Romeo,15.0,1.0,MEDIUM,15.0,5128.25,11.0,,,,,Unknown
2022,Abu Dhabi,Abu Dhabi,ZHO,Alfa Romeo,44.0,2.0,HARD,29.0,7810.131,13.0,11.0,,,,Unknown
2022,Australia,Australia,ALB,Williams,57.0,1.0,HARD,57.0,8974.288,9.0,,,,,Unknown
2022,Australia,Australia,ALO,Alpine,39.0,1.0,HARD,39.0,7464.574,12.0,,,,,Unknown
2022,Australia,Australia,ALO,Alpine,53.0,2.0,MEDIUM,14.0,8668.94,17.0,12.0,,,,Unknown
2022,Australia,Australia,BOT,Alfa Romeo,22.0,1.0,MEDIUM,22.0,5801.378,14.0,,,,,Unknown
2022,Australia,Australia,GAS,AlphaTauri,21.0,1.0,MEDIUM,21.0,5715.819,15.0,,,,,Unknown
2022,Australia,Australia,HAM,Mercedes,22.0,1.0,MEDIUM,22.0,5782.978,4.0,,,,,Unknown
2022,Australia,Australia,LAT,Williams,13.0,1.0,MEDIUM,13.0,5044.304,19.0,,,,,Unknown
2022,Australia,Australia,LAT,Williams,23.0,2.0,HARD,11.0,5940.64,18.0,19.0,,,,Unknown
2022,Australia,Australia,LEC,Ferrari,22.0,1.0,MEDIUM,22.0,5764.717,1.0,,,,,Unknown
2022,Australia,Australia,MAG,Haas F1 Team,39.0,1.0,HARD,39.0,7470.896,16.0,,,,,Unknown
2022,Australia,Australia,MSC,Haas F1 Team,14.0,1.0,MEDIUM,16.0,5123.73,18.0,,,,,Unknown
2022,Australia,Australia,NOR,McLaren,20.0,1.0,MEDIUM,20.0,5620.643,10.0,,,,,Unknown
2022,Australia,Australia,OCO,Alpine,17.0,1.0,MEDIUM,17.0,5371.237,17.0,,,,,Unknown
2022,Australia,Australia,PER,Red Bull Racing,20.0,1.0,MEDIUM,20.0,5614.237,6.0,,,,,Unknown
2022,Australia,Australia,RIC,McLaren,21.0,1.0,MEDIUM,21.0,5707.374,9.0,,,,,Unknown
2022,Australia,Australia,RUS,Mercedes,23.0,1.0,MEDIUM,23.0,5871.905,3.0,,,,,Unknown
2022,Australia,Australia,STR,Aston Martin,3.0,1.0,HARD,4.0,4036.326,19.0,,,,,Unknown
2022,Australia,Australia,STR,Aston Martin,4.0,2.0,MEDIUM,3.0,4169.558,19.0,19.0,,,,Unknown
2022,Australia,Australia,STR,Aston Martin,23.0,3.0,HARD,19.0,5910.47,12.0,19.0,,,,Unknown
2022,Australia,Australia,TSU,AlphaTauri,18.0,1.0,MEDIUM,18.0,5462.945,17.0,,,,,Unknown
2022,Australia,Australia,VER,Red Bull Racing,18.0,1.0,MEDIUM,18.0,5437.751,7.0,,,,,Unknown
2022,Australia,Australia,ZHO,Alfa Romeo,21.0,1.0,MEDIUM,21.0,5722.535,16.0,,,,,Unknown
2022,Austria,Austria,ALB,Williams,11.0,1.0,MEDIUM,11.0,4534.383,14.0,,,,,Unknown
2022,Austria,Austria,ALB,Williams,41.0,2.0,HARD,30.0,6708.372,10.0,14.0,,,,Unknown
2022,Austria,Austria,ALO,Alpine,27.0,1.0,HARD,27.0,5696.507,12.0,,,,,Unknown
2022,Austria,Austria,ALO,Alpine,57.0,2.0,HARD,30.0,7850.818,6.0,12.0,,,,Unknown
2022,Austria,Austria,ALO,Alpine,58.0,3.0,MEDIUM,,7963.377,10.0,6.0,,,,Unknown
2022,Austria,Austria,BOT,Alfa Romeo,6.0,1.0,MEDIUM,6.0,4178.848,19.0,,,,,Unknown
2022,Austria,Austria,BOT,Alfa Romeo,39.0,2.0,HARD,33.0,6568.231,15.0,19.0,,,,Unknown
2022,Austria,Austria,GAS,AlphaTauri,12.0,1.0,MEDIUM,12.0,4606.331,12.0,,,,,Unknown
2022,Austria,Austria,GAS,AlphaTauri,40.0,2.0,HARD,28.0,6640.586,14.0,12.0,,,,Unknown
2022,Austria,Austria,HAM,Mercedes,28.0,1.0,MEDIUM,28.0,5739.197,4.0,,,,,Unknown
2022,Austria,Austria,HAM,Mercedes,51.0,2.0,HARD,23.0,7382.086,4.0,4.0,,,,Unknown
2022,Austria,Austria,LAT,Williams,12.0,1.0,MEDIUM,12.0,4610.765,16.0,,,,,Unknown
2022,Austria,Austria,LAT,Williams,35.0,2.0,HARD,23.0,6291.575,19.0,16.0,,,,Unknown
2022,Austria,Austria,LEC,Ferrari,26.0,1.0,MEDIUM,26.0,5575.194,1.0,,,,,Unknown
2022,Austria,Austria,LEC,Ferrari,49.0,2.0,HARD,23.0,7209.819,1.0,1.0,,,,Unknown
2022,Austria,Austria,LEC,Ferrari,58.0,3.0,HARD,,7863.977,1.0,1.0,,,,Unknown
2022,Austria,Austria,MAG,Haas F1 Team,15.0,1.0,MEDIUM,15.0,4815.481,7.0,,,,,Unknown
2022,Austria,Austria,MAG,Haas F1 Team,41.0,2.0,HARD,26.0,6698.354,8.0,7.0,,,,Unknown
2022,Austria,Austria,MSC,Haas F1 Team,16.0,1.0,MEDIUM,16.0,4888.869,6.0,,,,,Unknown
2022,Austria,Austria,MSC,Haas F1 Team,43.0,2.0,HARD,27.0,6836.709,6.0,6.0,,,,Unknown
2022,Austria,Austria,NOR,McLaren,14.0,1.0,MEDIUM,14.0,4745.662,8.0,,,,,Unknown
2022,Austria,Austria,NOR,McLaren,43.0,2.0,HARD,29.0,6840.684,7.0,8.0,,,,Unknown
2022,Austria,Austria,OCO,Alpine,16.0,1.0,MEDIUM,16.0,4884.9,5.0,,,,,Unknown
2022,Austria,Austria,OCO,Alpine,44.0,2.0,HARD,28.0,6905.465,5.0,5.0,,,,Unknown
2022,Austria,Austria,PER,Red Bull Racing,1.0,1.0,MEDIUM,1.0,3844.027,20.0,,,,,Unknown
2022,Austria,Austria,PER,Red Bull Racing,24.0,2.0,HARD,23.0,5547.264,20.0,20.0,,,,Unknown
2022,Austria,Austria,RIC,McLaren,12.0,1.0,MEDIUM,12.0,4604.736,10.0,,,,,Unknown
2022,Austria,Austria,RIC,McLaren,44.0,2.0,HARD,32.0,6918.505,6.0,10.0,,,,Unknown
2022,Austria,Austria,RUS,Mercedes,11.0,1.0,MEDIUM,11.0,4525.133,8.0,,,,,Unknown
2022,Austria,Austria,RUS,Mercedes,40.0,2.0,HARD,29.0,6626.3,9.0,8.0,,,,Unknown
2022,Austria,Austria,SAI,Ferrari,27.0,1.0,MEDIUM,27.0,5650.389,1.0,,,,,Unknown
2022,Austria,Austria,SAI,Ferrari,50.0,2.0,HARD,23.0,7283.978,1.0,1.0,,,,Unknown
2022,Austria,Austria,STR,Aston Martin,29.0,1.0,MEDIUM,31.0,5833.091,7.0,,,,,Unknown
2022,Austria,Austria,STR,Aston Martin,48.0,2.0,HARD,20.0,7219.224,12.0,7.0,,,,Unknown
2022,Austria,Austria,TSU,AlphaTauri,26.0,1.0,HARD,26.0,5622.461,13.0,,,,,Unknown
2022,Austria,Austria,TSU,AlphaTauri,46.0,2.0,MEDIUM,20.0,7080.254,15.0,13.0,,,,Unknown
2022,Austria,Austria,VER,Red Bull Racing,13.0,1.0,MEDIUM,13.0,4655.323,3.0,,,,,Unknown
2022,Austria,Austria,VER,Red Bull Racing,36.0,2.0,HARD,23.0,6298.159,3.0,3.0,,,,Unknown
2022,Austria,Austria,VER,Red Bull Racing,58.0,3.0,HARD,22.0,7869.472,2.0,3.0,,,,Unknown
2022,Austria,Austria,VET,Aston Martin,20.0,1.0,HARD,21.0,5191.28,13.0,,,,,Unknown
2022,Austria,Austria,VET,Aston Martin,44.0,2.0,MEDIUM,26.0,6941.732,17.0,13.0,,,,Unknown
2022,Austria,Austria,ZHO,Alfa Romeo,24.0,1.0,HARD,24.0,5481.077,15.0,,,,,Unknown
2022,Austria,Austria,ZHO,Alfa Romeo,46.0,2.0,HARD,22.0,7077.387,12.0,15.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,ALB,Williams,9.0,1.0,MEDIUM,9.0,4816.674,16.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,ALB,Williams,29.0,2.0,HARD,20.0,7060.23,15.0,16.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,ALO,Alpine,18.0,1.0,MEDIUM,18.0,5819.415,8.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,GAS,AlphaTauri,9.0,1.0,MEDIUM,9.0,4790.249,5.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,HAM,Mercedes,9.0,1.0,MEDIUM,9.0,4795.088,6.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,HAM,Mercedes,33.0,2.0,HARD,24.0,7490.356,5.0,6.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,LAT,Williams,3.0,1.0,MEDIUM,3.0,4131.373,20.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,LAT,Williams,17.0,2.0,MEDIUM,17.0,5763.746,19.0,20.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,LEC,Ferrari,9.0,1.0,MEDIUM,9.0,4767.292,3.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,MAG,Haas F1 Team,9.0,1.0,MEDIUM,11.0,4812.341,14.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,MSC,Haas F1 Team,9.0,1.0,HARD,9.0,4823.868,18.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,MSC,Haas F1 Team,23.0,2.0,MEDIUM,16.0,6412.292,17.0,18.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,NOR,McLaren,20.0,1.0,MEDIUM,20.0,6042.736,8.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,OCO,Alpine,33.0,1.0,HARD,33.0,7523.374,10.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,PER,Red Bull Racing,16.0,1.0,MEDIUM,16.0,5563.69,2.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,PER,Red Bull Racing,33.0,2.0,HARD,17.0,7437.282,2.0,2.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,RIC,McLaren,33.0,1.0,HARD,33.0,7503.136,7.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,RUS,Mercedes,9.0,1.0,MEDIUM,9.0,4783.66,4.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,RUS,Mercedes,33.0,2.0,HARD,24.0,7460.125,3.0,4.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,STR,Aston Martin,30.0,1.0,HARD,31.0,7170.953,14.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,STR,Aston Martin,46.0,2.0,MEDIUM,17.0,9033.172,15.0,14.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,TSU,AlphaTauri,9.0,1.0,MEDIUM,9.0,4797.883,8.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,TSU,AlphaTauri,38.0,2.0,HARD,29.0,8096.374,7.0,8.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,VER,Red Bull Racing,18.0,1.0,MEDIUM,18.0,5778.25,1.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,VER,Red Bull Racing,33.0,2.0,HARD,15.0,7420.886,1.0,1.0,,,,Unknown
2022,Azerbaijan,Azerbaijan,VET,Aston Martin,9.0,1.0,MEDIUM,10.0,4795.677,7.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,ZHO,Alfa Romeo,9.0,1.0,MEDIUM,9.0,4809.398,13.0,,,,,Unknown
2022,Azerbaijan,Azerbaijan,ZHO,Alfa Romeo,23.0,2.0,HARD,14.0,6406.19,16.0,13.0,,,,Unknown
2022,Bahrain,Bahrain,ALB,Williams,13.0,1.0,SOFT,13.0,5087.519,14.0,,,,,Unknown
2022,Bahrain,Bahrain,ALB,Williams,35.0,2.0,MEDIUM,22.0,7330.293,16.0,14.0,,,,Unknown
2022,Bahrain,Bahrain,ALB,Williams,46.0,3.0,MEDIUM,13.0,8515.321,14.0,16.0,,,,Unknown
2022,Bahrain,Bahrain,ALO,Alpine,11.0,1.0,SOFT,14.0,4871.171,11.0,,,,,Unknown
2022,Bahrain,Bahrain,ALO,Alpine,25.0,2.0,MEDIUM,14.0,6293.55,10.0,11.0,,,,Unknown
2022,Bahrain,Bahrain,ALO,Alpine,42.0,3.0,HARD,17.0,8006.856,12.0,10.0,,,,Unknown
2022,Bahrain,Bahrain,BOT,Alfa Romeo,14.0,1.0,SOFT,17.0,5179.509,11.0,,,,,Unknown
2022,Bahrain,Bahrain,BOT,Alfa Romeo,36.0,2.0,MEDIUM,22.0,7396.474,7.0,11.0,,,,Unknown
2022,Bahrain,Bahrain,BOT,Alfa Romeo,45.0,3.0,MEDIUM,9.0,8319.972,8.0,7.0,,,,Unknown
2022,Bahrain,Bahrain,GAS,AlphaTauri,14.0,1.0,SOFT,17.0,5169.339,7.0,,,,,Unknown
2022,Bahrain,Bahrain,GAS,AlphaTauri,32.0,2.0,MEDIUM,18.0,6983.86,8.0,7.0,,,,Unknown
2022,Bahrain,Bahrain,HAM,Mercedes,11.0,1.0,SOFT,13.0,4854.774,5.0,,,,,Unknown
2022,Bahrain,Bahrain,HAM,Mercedes,27.0,2.0,HARD,17.0,6464.474,5.0,5.0,,,,Unknown
2022,Bahrain,Bahrain,HAM,Mercedes,44.0,3.0,MEDIUM,17.0,8152.7,4.0,5.0,,,,Unknown
2022,Bahrain,Bahrain,HUL,Aston Martin,19.0,1.0,SOFT,19.0,5711.601,17.0,,,,,Unknown
2022,Bahrain,Bahrain,HUL,Aston Martin,37.0,2.0,SOFT,18.0,7547.615,17.0,17.0,,,,Unknown
2022,Bahrain,Bahrain,HUL,Aston Martin,44.0,3.0,MEDIUM,7.0,8279.158,20.0,17.0,,,,Unknown
2022,Bahrain,Bahrain,LAT,Williams,14.0,1.0,SOFT,14.0,5199.203,18.0,,,,,Unknown
2022,Bahrain,Bahrain,LAT,Williams,32.0,2.0,SOFT,18.0,7040.263,20.0,18.0,,,,Unknown
2022,Bahrain,Bahrain,LAT,Williams,45.0,3.0,MEDIUM,13.0,8407.866,17.0,20.0,,,,Unknown
2022,Bahrain,Bahrain,LEC,Ferrari,15.0,1.0,SOFT,15.0,5239.419,1.0,,,,,Unknown
2022,Bahrain,Bahrain,LEC,Ferrari,31.0,2.0,SOFT,19.0,6832.515,1.0,1.0,,,,Unknown
2022,Bahrain,Bahrain,LEC,Ferrari,46.0,3.0,MEDIUM,15.0,8333.486,1.0,1.0,,,,Unknown
2022,Bahrain,Bahrain,MAG,Haas F1 Team,14.0,1.0,SOFT,14.0,5168.02,6.0,,,,,Unknown
2022,Bahrain,Bahrain,MAG,Haas F1 Team,34.0,2.0,SOFT,23.0,7179.763,6.0,6.0,,,,Unknown
2022,Bahrain,Bahrain,MAG,Haas F1 Team,46.0,3.0,MEDIUM,12.0,8430.179,7.0,6.0,,,,Unknown
2022,Bahrain,Bahrain,MSC,Haas F1 Team,12.0,1.0,SOFT,12.0,4989.051,17.0,,,,,Unknown
2022,Bahrain,Bahrain,MSC,Haas F1 Team,35.0,2.0,MEDIUM,23.0,7319.058,14.0,17.0,,,,Unknown
2022,Bahrain,Bahrain,NOR,McLaren,24.0,1.0,MEDIUM,24.0,6221.414,17.0,,,,,Unknown
2022,Bahrain,Bahrain,NOR,McLaren,41.0,2.0,HARD,17.0,7943.749,16.0,17.0,,,,Unknown
2022,Bahrain,Bahrain,NOR,McLaren,45.0,3.0,SOFT,4.0,8399.942,16.0,16.0,,,,Unknown
2022,Bahrain,Bahrain,OCO,Alpine,14.0,1.0,SOFT,14.0,5171.835,8.0,,,,,Unknown
2022,Bahrain,Bahrain,OCO,Alpine,30.0,2.0,MEDIUM,16.0,6793.145,9.0,8.0,,,,Unknown
2022,Bahrain,Bahrain,OCO,Alpine,43.0,3.0,HARD,13.0,8098.944,9.0,9.0,,,,Unknown
2022,Bahrain,Bahrain,PER,Red Bull Racing,15.0,1.0,SOFT,18.0,5253.086,2.0,,,,,Unknown
2022,Bahrain,Bahrain,PER,Red Bull Racing,33.0,2.0,MEDIUM,18.0,7044.378,2.0,2.0,,,,Unknown
2022,Bahrain,Bahrain,PER,Red Bull Racing,43.0,3.0,SOFT,13.0,8037.416,4.0,2.0,,,,Unknown
2022,Bahrain,Bahrain,RIC,McLaren,17.0,1.0,MEDIUM,17.0,5506.578,18.0,,,,,Unknown
2022,Bahrain,Bahrain,RIC,McLaren,33.0,2.0,SOFT,16.0,7133.818,17.0,18.0,,,,Unknown
2022,Bahrain,Bahrain,RIC,McLaren,44.0,3.0,HARD,11.0,8261.406,17.0,17.0,,,,Unknown
2022,Bahrain,Bahrain,RUS,Mercedes,15.0,1.0,SOFT,18.0,5259.275,3.0,,,,,Unknown
2022,Bahrain,Bahrain,RUS,Mercedes,33.0,2.0,HARD,19.0,7066.234,5.0,3.0,,,,Unknown
2022,Bahrain,Bahrain,RUS,Mercedes,45.0,3.0,MEDIUM,12.0,8274.024,5.0,5.0,,,,Unknown
2022,Bahrain,Bahrain,SAI,Ferrari,14.0,1.0,SOFT,17.0,5150.867,4.0,,,,,Unknown
2022,Bahrain,Bahrain,SAI,Ferrari,33.0,2.0,SOFT,19.0,7041.887,1.0,4.0,,,,Unknown
2022,Bahrain,Bahrain,SAI,Ferrari,44.0,3.0,MEDIUM,11.0,8131.243,2.0,1.0,,,,Unknown
2022,Bahrain,Bahrain,STR,Aston Martin,18.0,1.0,SOFT,18.0,5598.713,12.0,,,,,Unknown
2022,Bahrain,Bahrain,STR,Aston Martin,38.0,2.0,SOFT,20.0,7624.987,14.0,12.0,,,,Unknown
2022,Bahrain,Bahrain,STR,Aston Martin,45.0,3.0,MEDIUM,7.0,8372.487,14.0,14.0,,,,Unknown
2022,Bahrain,Bahrain,TSU,AlphaTauri,15.0,1.0,SOFT,15.0,5277.709,7.0,,,,,Unknown
2022,Bahrain,Bahrain,TSU,AlphaTauri,29.0,2.0,MEDIUM,14.0,6697.821,11.0,7.0,,,,Unknown
2022,Bahrain,Bahrain,TSU,AlphaTauri,44.0,3.0,SOFT,15.0,8200.022,10.0,11.0,,,,Unknown
2022,Bahrain,Bahrain,VER,Red Bull Racing,14.0,1.0,SOFT,17.0,5143.479,2.0,,13.0,,,Unknown
2022,Bahrain,Bahrain,VER,Red Bull Racing,30.0,2.0,SOFT,16.0,6737.298,2.0,2.0,,,,Unknown
2022,Bahrain,Bahrain,VER,Red Bull Racing,43.0,3.0,MEDIUM,13.0,8020.852,2.0,2.0,,,,Unknown
2022,Bahrain,Bahrain,VER,Red Bull Racing,54.0,4.0,SOFT,14.0,9348.693,13.0,2.0,,,,Unknown
2022,Bahrain,Bahrain,ZHO,Alfa Romeo,15.0,1.0,SOFT,15.0,5283.937,8.0,,,,,Unknown
2022,Bahrain,Bahrain,ZHO,Alfa Romeo,37.0,2.0,MEDIUM,22.0,7500.732,9.0,8.0,,,,Unknown
2022,Bahrain,Bahrain,ZHO,Alfa Romeo,45.0,3.0,MEDIUM,8.0,8325.69,9.0,9.0,,,,Unknown
2022,Belgium,Belgium,ALB,Williams,10.0,1.0,MEDIUM,10.0,5081.502,11.0,,,,,Unknown
2022,Belgium,Belgium,ALB,Williams,26.0,2.0,HARD,16.0,6946.581,11.0,11.0,,,,Unknown
2022,Belgium,Belgium,ALO,Alpine,11.0,1.0,MEDIUM,11.0,5191.53,6.0,,,,,Unknown
2022,Belgium,Belgium,ALO,Alpine,25.0,2.0,MEDIUM,14.0,6818.554,8.0,6.0,,,,Unknown
2022,Belgium,Belgium,GAS,AlphaTauri,10.0,1.0,MEDIUM,10.0,5090.072,18.0,,,,,Unknown
2022,Belgium,Belgium,GAS,AlphaTauri,22.0,2.0,HARD,12.0,6485.809,14.0,18.0,,,,Unknown
2022,Belgium,Belgium,LAT,Williams,15.0,2.0,MEDIUM,13.0,5677.793,14.0,,,,,Unknown
2022,Belgium,Belgium,LAT,Williams,34.0,3.0,HARD,19.0,7896.271,18.0,14.0,,,,Unknown
2022,Belgium,Belgium,LEC,Ferrari,25.0,2.0,MEDIUM,22.0,6810.022,5.0,,,,,Unknown
2022,Belgium,Belgium,LEC,Ferrari,42.0,3.0,MEDIUM,17.0,8745.177,5.0,5.0,,,,Unknown
2022,Belgium,Belgium,MAG,Haas F1 Team,11.0,1.0,MEDIUM,11.0,5205.598,16.0,,,,,Unknown
2022,Belgium,Belgium,MAG,Haas F1 Team,27.0,2.0,HARD,16.0,7073.219,14.0,16.0,,,,Unknown
2022,Belgium,Belgium,MSC,Haas F1 Team,14.0,1.0,MEDIUM,14.0,5563.1,16.0,,,,,Unknown
2022,Belgium,Belgium,MSC,Haas F1 Team,30.0,2.0,HARD,16.0,7426.079,16.0,16.0,,,,Unknown
2022,Belgium,Belgium,NOR,McLaren,13.0,1.0,MEDIUM,13.0,5434.538,11.0,,,,,Unknown
2022,Belgium,Belgium,NOR,McLaren,29.0,2.0,HARD,16.0,7294.206,12.0,11.0,,,,Unknown
2022,Belgium,Belgium,OCO,Alpine,12.0,1.0,MEDIUM,12.0,5315.415,10.0,,,,,Unknown
2022,Belgium,Belgium,OCO,Alpine,32.0,2.0,HARD,20.0,7624.857,7.0,10.0,,,,Unknown
2022,Belgium,Belgium,PER,Red Bull Racing,14.0,1.0,MEDIUM,14.0,5527.821,2.0,,,,,Unknown
2022,Belgium,Belgium,PER,Red Bull Racing,27.0,2.0,MEDIUM,13.0,7012.646,2.0,2.0,,,,Unknown
2022,Belgium,Belgium,RIC,McLaren,12.0,1.0,MEDIUM,12.0,5313.798,8.0,,,,,Unknown
2022,Belgium,Belgium,RIC,McLaren,32.0,2.0,HARD,20.0,7637.276,10.0,8.0,,,,Unknown
2022,Belgium,Belgium,RUS,Mercedes,13.0,1.0,MEDIUM,13.0,5416.013,3.0,,,,,Unknown
2022,Belgium,Belgium,RUS,Mercedes,29.0,2.0,MEDIUM,16.0,7248.858,3.0,3.0,,,,Unknown
2022,Belgium,Belgium,SAI,Ferrari,11.0,1.0,SOFT,13.0,5181.052,3.0,,,,,Unknown
2022,Belgium,Belgium,SAI,Ferrari,25.0,2.0,MEDIUM,14.0,6790.184,4.0,3.0,,,,Unknown
2022,Belgium,Belgium,STR,Aston Martin,15.0,1.0,MEDIUM,16.0,5664.3,6.0,,,,,Unknown
2022,Belgium,Belgium,STR,Aston Martin,26.0,2.0,MEDIUM,12.0,6948.38,13.0,6.0,,,,Unknown
2022,Belgium,Belgium,TSU,AlphaTauri,18.0,1.0,HARD,18.0,6016.185,10.0,,,,,Unknown
2022,Belgium,Belgium,TSU,AlphaTauri,30.0,2.0,MEDIUM,12.0,7410.58,11.0,10.0,,,,Unknown
2022,Belgium,Belgium,VER,Red Bull Racing,15.0,1.0,SOFT,15.0,5637.329,1.0,,,,,Unknown
2022,Belgium,Belgium,VER,Red Bull Racing,30.0,2.0,MEDIUM,15.0,7338.225,1.0,1.0,,,,Unknown
2022,Belgium,Belgium,VET,Aston Martin,14.0,1.0,MEDIUM,15.0,5540.672,4.0,,,,,Unknown
2022,Belgium,Belgium,VET,Aston Martin,33.0,2.0,HARD,19.0,7735.584,6.0,4.0,,,,Unknown
2022,Belgium,Belgium,ZHO,Alfa Romeo,14.0,1.0,MEDIUM,14.0,5552.252,10.0,,,,,Unknown
2022,Belgium,Belgium,ZHO,Alfa Romeo,28.0,2.0,MEDIUM,14.0,7181.684,13.0,10.0,,,,Unknown
2022,Britain,Great Britain,ALO,Alpine,1.0,1.0,MEDIUM,1.0,3881.372,5.0,,,,,Unknown
2022,Britain,Great Britain,ALO,Alpine,33.0,2.0,MEDIUM,32.0,10052.228,5.0,5.0,,,,Unknown
2022,Britain,Great Britain,ALO,Alpine,39.0,3.0,HARD,6.0,10652.467,5.0,5.0,,,,Unknown
2022,Britain,Great Britain,BOT,Alfa Romeo,1.0,1.0,MEDIUM,1.0,3891.154,9.0,,,,,Unknown
2022,Britain,Great Britain,BOT,Alfa Romeo,20.0,2.0,MEDIUM,19.0,8856.799,11.0,9.0,,,,Unknown
2022,Britain,Great Britain,GAS,AlphaTauri,1.0,1.0,MEDIUM,1.0,3896.046,11.0,,,,,Unknown
2022,Britain,Great Britain,GAS,AlphaTauri,16.0,2.0,SOFT,15.0,8473.394,13.0,11.0,,,,Unknown
2022,Britain,Great Britain,GAS,AlphaTauri,26.0,3.0,HARD,11.0,9444.856,14.0,13.0,,,,Unknown
2022,Britain,Great Britain,HAM,Mercedes,1.0,1.0,MEDIUM,1.0,3876.448,3.0,,,,,Unknown
2022,Britain,Great Britain,HAM,Mercedes,33.0,2.0,MEDIUM,32.0,10014.776,1.0,3.0,,,,Unknown
2022,Britain,Great Britain,HAM,Mercedes,39.0,3.0,HARD,6.0,10595.512,3.0,1.0,,,,Unknown
2022,Britain,Great Britain,LAT,Williams,1.0,1.0,SOFT,1.0,3889.111,8.0,,,,,Unknown
2022,Britain,Great Britain,LAT,Williams,19.0,2.0,SOFT,18.0,8752.668,8.0,8.0,,,,Unknown
2022,Britain,Great Britain,LAT,Williams,39.0,3.0,MEDIUM,20.0,10704.505,11.0,8.0,,,,Unknown
